BITPIX  =                    8  /  8-bit ASCII characters                       
NAXIS   =                    1  /  Number of Image Dimensions                   
NAXIS1  =                 3147  /  Length of axis                               
ORIGIN  = 'NOAO-IRAF: WTEXTIMAGE'  /
IRAF-MAX=                   0.  /  Max image pixel                              
IRAF-MIN=                   0.  /  Min image pixel                              
IRAF-B/P=                   32  /  Image bits per pixel                         
IRAFTYPE= 'REAL FLOATING     '  /  Image datatype                              
OBJECT  = '08D2HW            '  /                                              
FILENAME= '08D2HWFC_RECAL_ATM[*,1,1]'  /
7236.4731372595  1.294810E-18
7237.84055280687  8.628950E-19
7239.20796835424  1.151024E-18
7240.57538390161  1.227947E-18
7241.94279944898  1.144585E-18
7243.31021499636  1.208290E-18
7244.67763054373  1.111922E-18
7246.0450460911  7.432263E-19
7247.41246163847  6.645478E-19
7248.77987718584  7.786057E-19
7250.14729273321  9.387788E-19
7251.51470828058  1.003942E-18
7252.88212382795  8.253282E-19
7254.24953937532  8.050542E-19
7255.61695492269  7.291346E-19
7256.98437047006  7.333739E-19
7258.35178601743  5.954180E-19
7259.71920156481  6.595840E-19
7261.08661711218  7.679243E-19
7262.45403265955  8.848587E-19
7263.82144820692  7.528345E-19
7265.18886375429  5.945363E-19
7266.55627930166  6.581488E-19
7267.92369484903  9.101315E-19
7269.2911103964  8.546289E-19
7270.65852594377  8.820632E-19
7272.02594149114  1.210367E-18
7273.39335703852  1.200264E-18
7274.76077258589  1.144468E-18
7276.12818813326  1.184633E-18
7277.49560368063  1.465209E-18
7278.863019228  8.207251E-19
7280.23043477537  7.749919E-19
7281.59785032274  1.351215E-18
7282.96526587011  1.004852E-18
7284.33268141748  6.843159E-19
7285.70009696485  7.234392E-19
7287.06751251222  9.040482E-19
7288.43492805959  7.113629E-19
7289.80234360697  6.370120E-19
7291.16975915434  7.121051E-19
7292.53717470171  5.661473E-19
7293.90459024908  5.097725E-19
7295.27200579645  7.111653E-19
7296.63942134382  7.434140E-19
7298.00683689119  1.032345E-18
7299.37425243856  9.755446E-19
7300.74166798593  7.829218E-19
7302.1090835333  7.994251E-19
7303.47649908067  6.577747E-19
7304.84391462805  7.749155E-19
7306.21133017542  6.903348E-19
7307.57874572279  7.021435E-19
7308.94616127016  8.239246E-19
7310.31357681753  9.368102E-19
7311.6809923649  8.964373E-19
7313.04840791227  9.136370E-19
7314.41582345964  6.255658E-19
7315.78323900701  8.313182E-19
7317.15065455438  1.240435E-18
7318.51807010176  7.567145E-19
7319.88548564913  7.216825E-19
7321.2529011965  6.570440E-19
7322.62031674387  6.557460E-19
7323.98773229124  9.499991E-19
7325.35514783861  9.906181E-19
7326.72256338598  9.738443E-19
7328.08997893335  9.460537E-19
7329.45739448072  8.614133E-19
7330.82481002809  8.035344E-19
7332.19222557546  9.607236E-19
7333.55964112284  8.812927E-19
7334.92705667021  9.418850E-19
7336.29447221758  9.066134E-19
7337.66188776495  1.401354E-19
7339.02930331232  7.109585E-19
7340.39671885969  1.070073E-18
7341.76413440706  7.096568E-19
7343.13154995443  9.473122E-19
7344.4989655018  8.461588E-19
7345.86638104917  8.088789E-19
7347.23379659654  9.123025E-19
7348.60121214392  8.312804E-19
7349.96862769129  5.682600E-19
7351.33604323866  7.453818E-19
7352.70345878603  9.227068E-19
7354.0708743334  8.654304E-19
7355.43828988077  7.869442E-19
7356.80570542814  6.342731E-19
7358.17312097551  9.499620E-19
7359.54053652288  8.619759E-19
7360.90795207025  9.260391E-19
7362.27536761763  8.937900E-19
7363.64278316499  1.096128E-18
7365.01019871237  8.396790E-19
7366.37761425974  -8.359044E-20
7367.74502980711  8.496613E-19
7369.11244535448  2.873868E-19
7370.47986090185  3.801949E-19
7371.84727644922  7.870295E-19
7373.21469199659  9.140928E-19
7374.58210754396  8.507766E-19
7375.94952309133  9.267432E-19
7377.3169386387  8.446263E-19
7378.68435418608  8.939864E-19
7380.05176973345  7.862993E-19
7381.41918528082  4.629769E-19
7382.78660082819  5.669162E-19
7384.15401637556  5.247471E-19
7385.52143192293  6.928857E-19
7386.8888474703  6.453191E-19
7388.25626301767  6.095153E-19
7389.62367856504  9.780113E-19
7390.99109411241  7.643145E-19
7392.35850965978  8.733521E-19
7393.72592520715  7.380124E-19
7395.09334075453  6.355453E-19
7396.4607563019  7.360770E-19
7397.82817184927  7.561490E-19
7399.19558739664  7.908359E-19
7400.56300294401  8.403674E-19
7401.93041849138  1.071334E-18
7403.29783403875  7.568314E-19
7404.66524958612  9.566479E-19
7406.03266513349  8.315362E-19
7407.40008068086  8.414651E-19
7408.76749622823  8.961657E-19
7410.13491177561  8.745584E-19
7411.50232732298  8.607496E-19
7412.86974287035  1.023930E-18
7414.23715841772  7.040145E-19
7415.60457396509  7.287225E-19
7416.97198951246  5.932753E-19
7418.33940505983  8.533868E-19
7419.7068206072  8.710089E-19
7421.07423615457  8.853244E-19
7422.44165170194  5.325138E-19
7423.80906724931  6.386491E-19
7425.17648279669  7.584648E-19
7426.54389834406  7.061365E-19
7427.91131389143  5.531060E-19
7429.2787294388  7.290236E-19
7430.64614498617  6.943199E-19
7432.01356053354  6.908325E-19
7433.38097608091  6.499668E-19
7434.74839162828  6.513338E-19
7436.11580717565  8.646406E-19
7437.48322272303  6.389213E-19
7438.85063827039  6.914628E-19
7440.21805381776  6.681592E-19
7441.58546936514  9.646571E-19
7442.95288491251  8.467071E-19
7444.32030045988  7.766423E-19
7445.68771600725  1.085729E-18
7447.05513155462  9.963934E-19
7448.42254710199  9.965219E-19
7449.78996264936  6.419971E-19
7451.15737819673  7.566076E-19
7452.5247937441  8.993259E-19
7453.89220929147  7.401077E-19
7455.25962483884  7.299757E-19
7456.62704038621  7.947555E-19
7457.99445593359  6.101038E-19
7459.36187148096  6.507149E-19
7460.72928702833  7.051303E-19
7462.0967025757  8.472918E-19
7463.46411812307  5.909145E-19
7464.83153367044  9.676260E-19
7466.19894921781  8.292036E-19
7467.56636476518  6.411366E-19
7468.93378031256  1.160548E-18
7470.30119585993  9.609578E-19
7471.6686114073  8.427218E-19
7473.03602695467  8.151005E-19
7474.40344250204  8.464537E-19
7475.77085804941  1.077604E-18
7477.13827359678  7.778135E-19
7478.50568914415  2.435167E-19
7479.87310469152  8.925063E-19
7481.24052023889  9.562437E-19
7482.60793578626  1.039403E-18
7483.97535133363  5.213302E-19
7485.34276688101  8.933428E-19
7486.71018242838  5.515366E-19
7488.07759797575  6.321082E-19
7489.44501352312  3.927353E-19
7490.81242907049  8.713941E-19
7492.17984461786  8.869025E-19
7493.54726016523  8.163495E-19
7494.9146757126  7.333614E-19
7496.28209125997  6.171461E-19
7497.64950680734  1.040058E-18
7499.01692235471  7.893338E-19
7500.38433790209  5.580158E-19
7501.75175344946  8.060621E-19
7503.11916899683  1.058087E-18
7504.4865845442  6.163523E-19
7505.85400009157  8.599178E-19
7507.22141563894  7.099536E-19
7508.58883118631  6.572468E-19
7509.95624673368  8.315716E-19
7511.32366228105  8.186713E-19
7512.69107782842  1.236603E-18
7514.05849337579  7.941674E-19
7515.42590892317  7.488070E-19
7516.79332447054  6.086724E-19
7518.16074001791  6.633519E-19
7519.52815556528  6.367881E-19
7520.89557111265  7.621069E-19
7522.26298666002  4.483317E-19
7523.63040220739  3.168046E-19
7524.99781775476  9.663893E-19
7526.36523330213  1.090403E-18
7527.7326488495  6.535990E-19
7529.10006439687  8.298919E-19
7530.46747994424  7.449739E-19
7531.83489549162  4.888604E-19
7533.20231103899  9.655623E-19
7534.56972658636  8.888748E-19
7535.93714213373  7.699877E-19
7537.3045576811  1.038888E-18
7538.67197322847  7.313200E-19
7540.03938877584  9.919451E-19
7541.40680432321  1.124796E-18
7542.77421987058  8.556848E-19
7544.14163541795  6.160588E-19
7545.50905096532  6.698018E-19
7546.87646651269  6.203441E-19
7548.24388206007  1.043769E-18
7549.61129760744  1.225345E-18
7550.97871315481  8.642844E-19
7552.34612870218  7.396466E-19
7553.71354424955  6.416379E-19
7555.08095979692  7.843671E-19
7556.44837534429  7.493658E-19
7557.81579089166  7.464895E-19
7559.18320643903  8.795122E-19
7560.5506219864  1.190097E-18
7561.91803753378  1.145212E-18
7563.28545308115  1.164178E-18
7564.65286862852  1.179796E-18
7566.02028417589  7.888975E-19
7567.38769972326  1.037604E-18
7568.75511527063  6.969437E-19
7570.122530818  6.370571E-19
7571.48994636537  1.038305E-18
7572.85736191274  7.815175E-19
7574.22477746011  7.244472E-19
7575.59219300748  6.887117E-19
7576.95960855486  1.002589E-18
7578.32702410223  7.519726E-19
7579.6944396496  6.893353E-19
7581.06185519697  9.184446E-19
7582.42927074434  8.281614E-19
7583.79668629171  9.230435E-19
7585.16410183908  7.255130E-19
7586.53151738645  8.298546E-19
7587.89893293382  9.096083E-19
7589.26634848119  1.030234E-18
7590.63376402857  1.034011E-18
7592.00117957593  9.505064E-19
7593.36859512331  1.077931E-18
7594.73601067068  7.707921E-19
7596.10342621805  9.026917E-19
7597.47084176542  1.088215E-18
7598.83825731279  1.419446E-18
7600.20567286016  9.903857E-19
7601.57308840753  1.132583E-18
7602.9405039549  2.954315E-19
7604.30791950227  4.168070E-19
7605.67533504964  7.957667E-19
7607.04275059702  1.213468E-18
7608.41016614439  9.160892E-19
7609.77758169176  9.931328E-19
7611.14499723913  1.566765E-18
7612.5124127865  1.272892E-18
7613.87982833387  1.093004E-18
7615.24724388124  1.023642E-18
7616.61465942861  8.496369E-19
7617.98207497598  8.575903E-19
7619.34949052335  1.162075E-18
7620.71690607072  1.299030E-18
7622.0843216181  9.055973E-19
7623.45173716547  8.035467E-19
7624.81915271284  7.336249E-19
7626.18656826021  9.062855E-19
7627.55398380758  9.875343E-19
7628.92139935495  8.980974E-19
7630.28881490232  9.442759E-19
7631.65623044969  7.369120E-19
7633.02364599706  1.030763E-18
7634.39106154443  8.826572E-19
7635.7584770918  9.690813E-19
7637.12589263917  9.351731E-19
7638.49330818655  9.141334E-19
7639.86072373392  7.556340E-19
7641.22813928129  6.227521E-19
7642.59555482866  8.056325E-19
7643.96297037603  8.620624E-19
7645.3303859234  8.253426E-19
7646.69780147077  7.933017E-19
7648.06521701814  9.064048E-19
7649.43263256551  8.462196E-19
7650.80004811288  8.005427E-19
7652.16746366026  8.614795E-19
7653.53487920762  8.133870E-19
7654.902294755  7.289828E-19
7656.26971030237  8.777837E-19
7657.63712584974  1.156623E-18
7659.00454139711  9.484104E-19
7660.37195694448  8.170787E-19
7661.73937249185  7.800487E-19
7663.10678803922  7.905459E-19
7664.47420358659  7.423128E-19
7665.84161913396  9.550538E-19
7667.20903468134  6.188030E-19
7668.57645022871  7.415395E-19
7669.94386577608  9.073157E-19
7671.31128132345  1.089501E-18
7672.67869687082  9.244830E-19
7674.04611241819  9.779001E-19
7675.41352796556  8.165488E-19
7676.78094351293  8.843353E-19
7678.1483590603  9.655265E-19
7679.51577460768  8.389387E-19
7680.88319015504  7.127495E-19
7682.25060570241  7.796157E-19
7683.61802124979  9.759548E-19
7684.98543679716  8.449026E-19
7686.35285234453  7.322947E-19
7687.7202678919  8.785278E-19
7689.08768343927  5.561952E-19
7690.45509898664  8.433579E-19
7691.82251453401  7.914109E-19
7693.18993008138  7.177628E-19
7694.55734562875  7.551382E-19
7695.92476117613  1.062954E-18
7697.2921767235  7.168721E-19
7698.65959227087  1.029655E-18
7700.02700781824  8.218724E-19
7701.39442336561  8.722830E-19
7702.76183891298  5.057865E-19
7704.12925446035  8.015744E-19
7705.49667000772  1.056274E-18
7706.86408555509  1.158420E-18
7708.23150110246  8.693255E-19
7709.59891664983  6.053852E-19
7710.96633219721  1.164946E-18
7712.33374774458  1.447553E-18
7713.70116329195  1.173653E-18
7715.06857883932  1.473474E-18
7716.43599438669  1.098655E-18
7717.80340993406  -5.409721E-20
7719.17082548143  1.080556E-18
7720.5382410288  8.478945E-19
7721.90565657617  8.908747E-19
7723.27307212354  7.689336E-19
7724.64048767091  8.939863E-19
7726.00790321828  1.325019E-18
7727.37531876566  1.149401E-18
7728.74273431303  1.038594E-18
7730.1101498604  9.202644E-19
7731.47756540777  7.487995E-19
7732.84498095514  8.675902E-19
7734.21239650251  4.901394E-19
7735.57981204988  9.633973E-19
7736.94722759725  1.211065E-18
7738.31464314462  6.737982E-19
7739.68205869199  9.027401E-19
7741.04947423936  1.025809E-18
7742.41688978673  5.985121E-19
7743.78430533411  8.044948E-19
7745.15172088148  9.095713E-19
7746.51913642885  1.261128E-18
7747.88655197622  1.038532E-18
7749.25396752359  1.373906E-18
7750.62138307096  5.889073E-19
7751.98879861833  9.638118E-19
7753.3562141657  7.177508E-19
7754.72362971307  1.058358E-18
7756.09104526044  8.919915E-19
7757.45846080781  7.706977E-19
7758.82587635519  4.457756E-19
7760.19329190256  8.650383E-19
7761.56070744993  1.021261E-18
7762.9281229973  8.626294E-19
7764.29553854467  9.309228E-19
7765.66295409204  8.674310E-19
7767.03036963941  8.559964E-19
7768.39778518678  8.202176E-19
7769.76520073415  1.213306E-18
7771.13261628152  8.525814E-19
7772.50003182889  9.571639E-19
7773.86744737626  9.715976E-19
7775.23486292364  5.594837E-19
7776.60227847101  1.087369E-18
7777.96969401838  6.269304E-19
7779.33710956575  8.727065E-19
7780.70452511312  9.466873E-19
7782.07194066049  8.556608E-19
7783.43935620786  1.143389E-18
7784.80677175523  8.362380E-19
7786.1741873026  9.635129E-19
7787.54160284997  9.944567E-19
7788.90901839735  9.722591E-19
7790.27643394472  7.806436E-19
7791.64384949209  1.243813E-18
7793.01126503946  1.145112E-18
7794.37868058683  1.082588E-18
7795.7460961342  8.345709E-19
7797.11351168157  7.661324E-19
7798.48092722894  7.246226E-19
7799.84834277631  8.577571E-19
7801.21575832368  1.000469E-18
7802.58317387105  1.115633E-18
7803.95058941843  1.252759E-18
7805.3180049658  9.329053E-19
7806.68542051317  7.420892E-19
7808.05283606054  1.177249E-18
7809.42025160791  1.129873E-18
7810.78766715528  7.688822E-19
7812.15508270265  8.558841E-19
7813.52249825002  9.121426E-19
7814.88991379739  9.396796E-19
7816.25732934476  1.161063E-18
7817.62474489213  1.013500E-18
7818.9921604395  5.967376E-19
7820.35957598688  1.067440E-18
7821.72699153425  9.310917E-19
7823.09440708162  9.499648E-19
7824.46182262899  1.174842E-18
7825.82923817636  1.210613E-18
7827.19665372373  1.005104E-18
7828.5640692711  8.348824E-19
7829.93148481847  1.001112E-18
7831.29890036584  1.036221E-18
7832.66631591321  1.066822E-18
7834.03373146058  7.825559E-19
7835.40114700795  8.714921E-19
7836.76856255533  1.100738E-18
7838.1359781027  1.101457E-18
7839.50339365007  1.021456E-18
7840.87080919744  1.091003E-18
7842.23822474481  9.290327E-19
7843.60564029218  1.114399E-18
7844.97305583955  1.031754E-18
7846.34047138692  9.058252E-19
7847.70788693429  6.107908E-19
7849.07530248166  6.327938E-19
7850.44271802903  1.251501E-18
7851.81013357641  6.099889E-19
7853.17754912378  1.773138E-18
7854.54496467115  1.540632E-18
7855.91238021852  3.410484E-19
7857.27979576589  1.626819E-18
7858.64721131326  1.021853E-18
7860.01462686063  9.897934E-19
7861.382042408  9.565126E-19
7862.74945795537  1.117620E-18
7864.11687350274  9.654632E-19
7865.48428905012  9.332915E-19
7866.85170459749  1.661782E-18
7868.21912014486  2.116052E-18
7869.58653569223  1.435748E-18
7870.9539512396  1.616506E-18
7872.32136678697  1.273166E-18
7873.68878233434  8.393926E-19
7875.05619788171  -1.197809E-19
7876.42361342908  7.258980E-19
7877.79102897645  7.557847E-19
7879.15844452382  1.295190E-18
7880.5258600712  1.368702E-18
7881.89327561857  1.138066E-18
7883.26069116594  1.148563E-18
7884.62810671331  6.260769E-19
7885.99552226068  1.313478E-18
7887.36293780805  7.235009E-19
7888.73035335542  1.071866E-18
7890.09776890279  1.487130E-18
7891.46518445016  6.962328E-19
7892.83259999753  9.855713E-19
7894.20001554491  5.471757E-19
7895.56743109227  8.207258E-19
7896.93484663965  1.216355E-18
7898.30226218702  1.141128E-18
7899.66967773439  1.082065E-18
7901.03709328176  1.223601E-18
7902.40450882913  1.021806E-18
7903.7719243765  3.719561E-19
7905.13933992387  9.960836E-19
7906.50675547124  9.948476E-19
7907.87417101861  8.221513E-19
7909.24158656598  7.232784E-19
7910.60900211336  1.128392E-18
7911.97641766073  3.360544E-19
7913.3438332081  1.192838E-20
7914.71124875547  8.848377E-19
7916.07866430284  9.873275E-19
7917.44607985021  9.890377E-19
7918.81349539758  1.014509E-18
7920.18091094495  1.425752E-18
7921.54832649232  1.640402E-18
7922.91574203969  1.242792E-18
7924.28315758706  9.358876E-19
7925.65057313444  8.459480E-19
7927.01798868181  1.133607E-18
7928.38540422918  1.087623E-18
7929.75281977655  1.228918E-18
7931.12023532392  1.003679E-18
7932.48765087129  1.192538E-18
7933.85506641866  1.039558E-18
7935.22248196603  7.365470E-19
7936.5898975134  1.094790E-18
7937.95731306077  1.099178E-18
7939.32472860815  1.021966E-18
7940.69214415552  1.029141E-18
7942.05955970289  8.174701E-19
7943.42697525026  1.016400E-18
7944.79439079763  9.489201E-19
7946.161806345  8.898486E-19
7947.52922189237  9.318828E-19
7948.89663743974  7.073417E-19
7950.26405298711  7.200816E-19
7951.63146853448  9.903054E-19
7952.99888408185  1.314031E-18
7954.36629962923  1.217253E-18
7955.7337151766  1.333736E-18
7957.10113072397  1.106826E-18
7958.46854627134  1.028109E-18
7959.83596181871  1.178966E-18
7961.20337736608  1.401395E-18
7962.57079291345  4.767945E-19
7963.93820846082  7.710665E-19
7965.30562400819  1.500561E-18
7966.67303955556  8.544975E-19
7968.04045510293  1.201658E-18
7969.40787065031  7.647803E-19
7970.77528619768  9.331922E-19
7972.14270174505  1.152078E-18
7973.51011729242  1.107416E-18
7974.87753283979  1.009421E-18
7976.24494838716  1.074353E-18
7977.61236393453  8.967983E-19
7978.9797794819  1.184519E-18
7980.34719502927  8.465934E-19
7981.71461057664  9.343861E-19
7983.08202612401  1.044876E-18
7984.44944167138  9.636809E-19
7985.81685721876  9.774016E-19
7987.18427276613  1.019159E-18
7988.5516883135  1.053092E-18
7989.91910386087  1.134981E-18
7991.28651940824  1.062122E-18
7992.65393495561  1.083302E-18
7994.02135050298  8.391150E-19
7995.38876605035  1.053778E-18
7996.75618159772  1.051255E-18
7998.12359714509  1.238842E-18
7999.49101269246  1.225878E-18
8000.85842823983  1.045964E-18
8002.22584378721  1.079216E-18
8003.59325933458  1.041554E-18
8004.96067488195  9.037267E-19
8006.32809042932  9.549641E-19
8007.69550597669  9.675745E-19
8009.06292152406  1.248174E-18
8010.43033707143  1.146943E-18
8011.7977526188  1.098337E-18
8013.16516816617  1.273035E-18
8014.53258371354  1.000355E-18
8015.89999926092  8.636432E-19
8017.26741480829  1.061648E-18
8018.63483035566  1.160533E-18
8020.00224590303  1.453295E-18
8021.3696614504  1.335897E-18
8022.73707699777  1.467721E-18
8024.10449254514  1.353012E-18
8025.47190809251  8.349000E-19
8026.83932363988  9.250006E-19
8028.20673918725  8.207490E-19
8029.57415473462  1.302053E-18
8030.94157028199  1.103967E-18
8032.30898582937  8.813386E-19
8033.67640137673  8.781151E-19
8035.04381692411  1.000614E-18
8036.41123247148  1.212474E-18
8037.77864801885  1.158325E-18
8039.14606356622  1.139240E-18
8040.51347911359  1.133795E-18
8041.88089466096  1.117248E-18
8043.24831020833  1.168242E-18
8044.6157257557  1.212590E-18
8045.98314130307  1.298674E-18
8047.35055685044  7.343253E-19
8048.71797239782  1.141329E-18
8050.08538794519  1.659177E-18
8051.45280349256  1.139476E-18
8052.82021903993  1.311754E-18
8054.1876345873  8.370765E-19
8055.55505013467  1.126353E-18
8056.92246568204  9.893871E-19
8058.28988122941  1.419628E-18
8059.65729677678  9.854110E-19
8061.02471232415  1.396358E-18
8062.39212787152  1.256352E-18
8063.7595434189  6.687050E-19
8065.12695896627  1.101320E-18
8066.49437451364  8.272839E-19
8067.86179006101  9.233691E-19
8069.22920560838  8.466035E-19
8070.59662115575  1.391631E-18
8071.96403670312  1.276178E-18
8073.33145225049  1.079322E-18
8074.69886779786  1.100830E-18
8076.06628334523  1.257447E-18
8077.43369889261  7.871906E-19
8078.80111443998  7.877540E-19
8080.16852998735  9.992834E-19
8081.53594553472  1.042509E-18
8082.90336108209  9.118737E-19
8084.27077662946  1.127599E-18
8085.63819217683  1.139062E-18
8087.0056077242  1.199059E-18
8088.37302327157  1.140341E-18
8089.74043881894  1.380817E-18
8091.10785436631  1.323599E-18
8092.47526991369  1.068843E-18
8093.84268546106  1.097621E-18
8095.21010100843  1.114494E-18
8096.5775165558  1.067118E-18
8097.94493210317  9.788774E-19
8099.31234765054  1.064025E-18
8100.67976319791  1.250246E-18
8102.04717874528  8.892908E-19
8103.41459429265  1.022540E-18
8104.78200984002  1.615409E-18
8106.14942538739  1.159804E-18
8107.51684093476  9.560220E-19
8108.88425648214  1.095152E-18
8110.25167202951  1.270876E-18
8111.61908757688  1.179267E-18
8112.98650312425  1.010376E-18
8114.35391867162  8.783401E-19
8115.72133421899  8.579693E-19
8117.08874976636  1.006273E-18
8118.45616531373  1.117742E-18
8119.8235808611  9.732733E-19
8121.19099640847  9.811654E-19
8122.55841195585  1.067010E-18
8123.92582750321  8.820364E-19
8125.29324305059  7.985974E-19
8126.66065859796  1.093219E-18
8128.02807414533  9.852052E-19
8129.3954896927  1.022256E-18
8130.76290524007  9.137540E-19
8132.13032078744  1.007665E-18
8133.49773633481  1.184417E-18
8134.86515188218  1.059980E-18
8136.23256742955  1.052918E-18
8137.59998297692  1.148364E-18
8138.9673985243  1.467199E-18
8140.33481407167  1.137042E-18
8141.70222961904  1.104092E-18
8143.06964516641  8.450593E-19
8144.43706071378  1.035655E-18
8145.80447626115  9.039715E-19
8147.17189180852  6.484838E-19
8148.53930735589  6.448377E-19
8149.90672290326  6.216275E-19
8151.27413845063  8.327857E-19
8152.641553998  8.521948E-19
8154.00896954538  9.424221E-19
8155.37638509275  1.300746E-18
8156.74380064012  9.141502E-19
8158.11121618749  9.400448E-19
8159.47863173486  7.511530E-19
8160.84604728223  1.346612E-18
8162.2134628296  1.055929E-18
8163.58087837697  1.204286E-18
8164.94829392434  5.034336E-19
8166.31570947171  1.114738E-18
8167.68312501909  1.132972E-18
8169.05054056646  8.155043E-19
8170.41795611383  1.094852E-18
8171.7853716612  1.056090E-18
8173.15278720857  6.573292E-19
8174.52020275594  3.961515E-19
8175.88761830331  1.077236E-18
8177.25503385068  1.008917E-18
8178.62244939805  8.454115E-19
8179.98986494542  6.746543E-19
8181.35728049279  9.712875E-19
8182.72469604016  9.726116E-19
8184.09211158754  1.190567E-18
8185.45952713491  9.603834E-19
8186.82694268228  9.425098E-19
8188.19435822965  1.161894E-18
8189.56177377702  1.203604E-18
8190.92918932439  1.094156E-18
8192.29660487176  1.604420E-18
8193.66402041913  9.595919E-19
8195.0314359665  1.037394E-18
8196.39885151387  1.037044E-18
8197.76626706124  1.115513E-18
8199.13368260862  1.090822E-18
8200.50109815599  1.030627E-18
8201.86851370336  1.058844E-18
8203.23592925073  7.935898E-19
8204.6033447981  1.222787E-18
8205.97076034547  1.378246E-18
8207.33817589284  1.041788E-18
8208.70559144021  8.711879E-19
8210.07300698758  1.058827E-18
8211.44042253495  1.038996E-18
8212.80783808232  1.054916E-18
8214.17525362969  1.081279E-18
8215.54266917707  8.444681E-19
8216.91008472444  8.446233E-19
8218.27750027181  9.951286E-19
8219.64491581918  1.317402E-18
8221.01233136655  1.234912E-18
8222.37974691392  1.009182E-18
8223.74716246129  1.168219E-18
8225.11457800866  1.009509E-18
8226.48199355603  1.081379E-18
8227.8494091034  9.349342E-19
8229.21682465078  9.662672E-19
8230.58424019815  1.004350E-18
8231.95165574552  9.368374E-19
8233.31907129289  8.473783E-19
8234.68648684026  9.149837E-19
8236.05390238763  1.179487E-18
8237.421317935  1.242958E-18
8238.78873348237  1.015768E-18
8240.15614902974  8.978215E-19
8241.52356457711  1.127531E-18
8242.89098012448  9.156952E-19
8244.25839567186  1.055912E-18
8245.62581121923  1.103514E-18
8246.9932267666  1.197779E-18
8248.36064231397  1.093509E-18
8249.72805786134  8.251088E-19
8251.09547340871  8.053621E-19
8252.46288895608  9.373335E-19
8253.83030450345  9.680708E-19
8255.19772005082  1.343952E-18
8256.56513559819  1.122233E-18
8257.93255114557  9.604521E-19
8259.29996669294  1.023676E-18
8260.66738224031  1.105504E-18
8262.03479778768  9.985339E-19
8263.40221333505  1.260643E-18
8264.76962888242  1.046080E-18
8266.13704442979  9.115780E-19
8267.50445997716  1.234695E-18
8268.87187552453  1.087410E-18
8270.2392910719  9.455694E-19
8271.60670661927  1.258058E-18
8272.97412216664  1.558871E-18
8274.34153771402  1.252251E-18
8275.70895326139  8.874505E-19
8277.07636880876  9.591683E-19
8278.44378435613  5.722107E-19
8279.8111999035  3.483215E-19
8281.17861545087  1.090613E-18
8282.54603099824  1.196832E-18
8283.91344654561  1.513272E-18
8285.28086209298  1.520331E-18
8286.64827764036  4.392213E-19
8288.01569318772  1.086752E-18
8289.38310873509  8.324691E-19
8290.75052428247  1.343897E-18
8292.11793982984  1.214138E-18
8293.48535537721  7.985313E-19
8294.85277092458  1.367876E-18
8296.22018647195  1.178983E-18
8297.58760201932  1.124164E-18
8298.95501756669  1.082792E-18
8300.32243311406  9.489869E-19
8301.68984866143  9.017205E-19
8303.05726420881  1.024223E-18
8304.42467975618  1.013665E-18
8305.79209530355  1.254336E-18
8307.15951085092  1.402294E-18
8308.52692639829  6.819706E-19
8309.89434194566  7.835720E-19
8311.26175749303  9.285972E-19
8312.6291730404  5.309578E-19
8313.99658858777  1.066768E-18
8315.36400413514  1.277299E-18
8316.73141968251  1.293184E-18
8318.09883522988  1.138387E-18
8319.46625077726  1.132676E-18
8320.83366632463  1.257701E-18
8322.201081872  9.706684E-19
8323.56849741937  7.844873E-19
8324.93591296674  1.146789E-18
8326.30332851411  9.282543E-19
8327.67074406148  1.016427E-18
8329.03815960885  9.288709E-19
8330.40557515622  8.967813E-19
8331.7729907036  8.566092E-19
8333.14040625097  8.782143E-19
8334.50782179834  1.086611E-18
8335.87523734571  1.104930E-18
8337.24265289308  1.163640E-18
8338.61006844045  9.978232E-19
8339.97748398782  8.626900E-19
8341.34489953519  3.936517E-19
8342.71231508256  6.892492E-19
8344.07973062993  -5.556177E-19
8345.4471461773  1.168140E-18
8346.81456172467  3.941770E-19
8348.18197727205  1.287737E-18
8349.54939281942  1.593694E-18
8350.91680836679  9.522276E-19
8352.28422391416  1.097110E-19
8353.65163946153  1.314721E-18
8355.0190550089  8.288129E-19
8356.38647055627  1.303018E-18
8357.75388610364  1.182511E-18
8359.12130165101  9.435644E-19
8360.48871719838  1.423070E-18
8361.85613274575  9.115206E-19
8363.22354829312  5.998559E-19
8364.5909638405  1.130806E-18
8365.95837938787  7.600928E-19
8367.32579493524  5.967693E-19
8368.69321048261  9.312595E-19
8370.06062602998  9.812297E-19
8371.42804157735  1.562031E-18
8372.79545712472  9.234774E-19
8374.16287267209  8.187235E-19
8375.53028821946  9.557149E-19
8376.89770376683  1.303431E-18
8378.2651193142  1.238932E-18
8379.63253486157  9.888714E-19
8380.99995040895  1.081279E-18
8382.36736595632  5.120076E-19
8383.73478150369  1.022280E-18
8385.10219705106  1.218377E-18
8386.46961259843  9.663664E-19
8387.8370281458  1.114910E-18
8389.20444369317  1.169827E-18
8390.57185924054  8.282131E-19
8391.93927478791  1.157793E-18
8393.30669033528  1.288813E-18
8394.67410588265  9.868215E-19
8396.04152143003  1.669412E-18
8397.4089369774  1.327788E-18
8398.77635252477  -7.349397E-20
8400.14376807214  9.543433E-19
8401.51118361951  1.905042E-18
8402.87859916688  9.790059E-19
8404.24601471425  7.332910E-19
8405.61343026162  9.620523E-19
8406.98084580899  1.040068E-18
8408.34826135636  1.108744E-18
